seed,neuron,a,b,activation
0,99,9,55,0.511923
0,99,9,56,1.10057
0,99,9,57,0.860756
0,99,9,58,0.774678
0,99,9,59,0.658879
0,99,9,60,0.414773
0,99,9,61,0.782986
0,99,9,62,0.256302
0,99,9,63,0.552705
0,99,9,64,0.197502
0,99,9,65,0.783598
0,99,9,66,0.739846
0,99,9,67,0.749416
0,99,9,68,0.756144
0,99,9,69,0.520114
0,99,9,70,1.04276
0,99,9,71,0.602751
0,99,9,72,1.012
0,99,9,73,0.492743
0,99,9,74,0.990125
0,99,9,75,0.996593
0,99,9,76,0.91739
0,99,9,77,0.908874
0,99,9,78,0.464922
0,99,9,79,0.959286
0,99,9,80,0.533337
0,99,9,81,0.941511
0,99,9,82,0.363609
0,99,9,83,0.690055
0,99,9,84,0.648316
0,99,9,85,0.604777
0,99,9,86,0.579326
0,99,9,87,0.139127
0,99,9,88,0.64122
0,99,9,89,0.405949
0,99,9,90,1.01855
0,99,9,91,0.562336
0,99,9,92,0.869194
0,99,9,93,0.952695
0,99,9,94,0.864899
0,99,9,95,1.03023
0,99,9,96,0.390667
0,99,9,97,0.903248
0,99,9,98,0.54707
0,99,9,99,1.17661
0,99,9,100,0.739848
0,99,9,101,0.841944
0,99,9,102,0.862665
0,99,9,103,0.681468
0,99,9,104,0.930849
0,99,9,105,0.26745
0,99,9,106,0.557907
0,99,9,107,0.210403
0,99,9,108,0.819816
0,99,9,109,0.506734
0,99,9,110,0.57253
0,99,9,111,0.601546
0,99,9,112,0.521872
0,99,10,0,0.558623
0,99,10,1,0.973813
0,99,10,2,0.451126
0,99,10,3,0.95695
0,99,10,4,0.835303
0,99,10,5,1.0272
0,99,10,6,0.985326
0,99,10,7,0.590338
0,99,10,8,0.964773
0,99,10,9,0.565116
0,99,10,10,1.05262
0,99,10,11,0.500901
0,99,10,12,0.86869
0,99,10,13,0.720869
0,99,10,14,0.872216
0,99,10,15,0.901862
0,99,10,16,0.369697
0,99,10,17,0.607909
0,99,10,18,0.278671
0,99,10,19,0.80519
0,99,10,20,0.396853
0,99,10,21,0.727277
0,99,10,22,0.720298
0,99,10,23,0.895086
0,99,10,24,1.15116
0,99,10,25,0.615873
0,99,10,26,0.895803
0,99,10,27,0.461586
0,99,10,28,1.0513
0,99,10,29,0.661924
0,99,10,30,0.882379
0,99,10,31,0.841796
0,99,10,32,0.881384
0,99,10,33,1.14369
0,99,10,34,0.619093
0,99,10,35,0.829061
0,99,10,36,0.348107
0,99,10,37,0.867706
0,99,10,38,0.567101
0,99,10,39,0.691912
0,99,10,40,0.529159
0,99,10,41,0.539415
0,99,10,42,0.862985
0,99,10,43,0.473104
0,99,10,44,0.748661
0,99,10,45,0.354732
0,99,10,46,0.969437
0,99,10,47,0.807881
0,99,10,48,1.01244
0,99,10,49,0.917652
0,99,10,50,0.710286
0,99,10,51,1.04436
0,99,10,52,0.622364
0,99,10,53,0.939468
0,99,10,54,0.387456
0,99,10,55,0.955367
0,99,10,56,0.801971
0,99,10,57,1.01646
0,99,10,58,0.915835
0,99,10,59,0.539194
0,99,10,60,0.808109
0,99,10,61,0.387171
0,99,10,62,0.732467
0,99,10,63,0.202486
0,99,10,64,0.646199
0,99,10,65,0.595854
0,99,10,66,0.832417
0,99,10,67,0.949859
0,99,10,68,0.574434
0,99,10,69,0.950677
0,99,10,70,0.566473
0,99,10,71,1.08442
0,99,10,72,0.544508
0,99,10,73,0.868872
0,99,10,74,0.789005
0,99,10,75,0.945139
0,99,10,76,1.112
0,99,10,77,0.591895
0,99,10,78,0.918124
0,99,10,79,0.47912
0,99,10,80,1.02515
0,99,10,81,0.551196
0,99,10,82,0.747039
0,99,10,83,0.609253
0,99,10,84,0.683909
0,99,10,85,0.872908
0,99,10,86,0.35229
0,99,10,87,0.579473
0,99,10,88,0.261665
0,99,10,89,0.885649
0,99,10,90,0.659984
0,99,10,91,0.903559
0,99,10,92,0.842191
0,99,10,93,0.85517
0,99,10,94,1.15328
0,99,10,95,0.630153
0,99,10,96,0.865078
0,99,10,97,0.384958
0,99,10,98,1.00169
0,99,10,99,0.777412
0,99,10,100,0.975238
0,99,10,101,0.887346
0,99,10,102,0.746259
0,99,10,103,1.034
0,99,10,104,0.55684
0,99,10,105,0.759137
0,99,10,106,0.200746
0,99,10,107,0.674896
0,99,10,108,0.555123
0,99,10,109,0.742301
0,99,10,110,0.66156
0,99,10,111,0.532274
0,99,10,112,0.901453
0,99,11,0,0.917911
0,99,11,1,0.530838
0,99,11,2,1.07064
0,99,11,3,0.846021
0,99,11,4,0.933298
0,99,11,5,0.957732
0,99,11,6,0.788731
0,99,11,7,1.14973
0,99,11,8,0.589254
0,99,11,9,0.932001
0,99,11,10,0.498298
0,99,11,11,1.05011
0,99,11,12,0.866445
0,99,11,13,0.93521
0,99,11,14,0.935639
0,99,11,15,0.637841
0,99,11,16,0.983796
0,99,11,17,0.412197
0,99,11,18,0.775631
0,99,11,19,0.269762
0,99,11,20,0.852225
0,99,11,21,0.790833
0,99,11,22,0.967895
0,99,11,23,1.0717
0,99,11,24,0.686048
0,99,11,25,1.18318
0,99,11,26,0.586
0,99,11,27,1.00646
0,99,11,28,0.480501
0,99,11,29,0.905145
0,99,11,30,0.90561
0,99,11,31,0.971888
0,99,11,32,1.14884
0,99,11,33,0.621251
0,99,11,34,1.10951
0,99,11,35,0.553004
0,99,11,36,1.01284
0,99,11,37,0.501299
0,99,11,38,0.754146
0,99,11,39,0.784993
0,99,11,40,0.731128
0,99,11,41,0.972089
0,99,11,42,0.409437
0,99,11,43,0.891351
0,99,11,44,0.45793
0,99,11,45,1.01979
0,99,11,46,0.700868
0,99,11,47,0.901493
0,99,11,48,1.00802
0,99,11,49,0.927919
0,99,11,50,1.20963
0,99,11,51,0.563972
0,99,11,52,0.908345
0,99,11,53,0.493328
0,99,11,54,1.01317
0,99,11,55,0.799667
0,99,11,56,0.920363
0,99,11,57,0.995254
0,99,11,58,0.862897
0,99,11,59,1.13959
0,99,11,60,0.4879
0,99,11,61,0.772044
0,99,11,62,0.302671
0,99,11,63,0.805053
0,99,11,64,0.645549
0,99,11,65,0.782503
0,99,11,66,0.860302
0,99,11,67,0.753743
0,99,11,68,1.18986
0,99,11,69,0.653195
0,99,11,70,0.997014
0,99,11,71,0.486047
0,99,11,72,1.00436
0,99,11,73,0.838801
0,99,11,74,0.935579
0,99,11,75,0.993475
0,99,11,76,0.703584
0,99,11,77,1.17206
0,99,11,78,0.612902
0,99,11,79,1.01946
0,99,11,80,0.471259
0,99,11,81,0.942198
0,99,11,82,0.841264
0,99,11,83,0.859363
0,99,11,84,0.936051
0,99,11,85,0.427931
0,99,11,86,0.897128
0,99,11,87,0.372931
0,99,11,88,0.880415
0,99,11,89,0.452759
0,99,11,90,0.890614
0,99,11,91,0.971657
0,99,11,92,0.998068
0,99,11,93,1.20508
0,99,11,94,0.598823
0,99,11,95,1.03684
0,99,11,96,0.501276
0,99,11,97,1.00518
0,99,11,98,0.603282
0,99,11,99,0.862245
0,99,11,100,0.995785
0,99,11,101,0.949709
0,99,11,102,1.25978
0,99,11,103,0.573378
0,99,11,104,0.931642
0,99,11,105,0.434662
0,99,11,106,0.860514
0,99,11,107,0.527019
0,99,11,108,0.68405
0,99,11,109,0.769039
0,99,11,110,0.730843
0,99,11,111,1.10256
0,99,11,112,0.538796
0,99,12,0,0.460363
0,99,12,1,0.997424
0,99,12,2,0.843161
0,99,12,3,1.00597
0,99,12,4,0.93765
0,99,12,5,0.687434
0,99,12,6,1.13929
0,99,12,7,0.709305
0,99,12,8,1.03147
0,99,12,9,0.430987
0,99,12,10,0.86728
0,99,12,11,0.868208
0,99,12,12,1.05876
0,99,12,13,1.09047
0,99,12,14,0.709804
0,99,12,15,1.14741
0,99,12,16,0.652209
0,99,12,17,1.0076
0,99,12,18,0.397431
0,99,12,19,0.69326
0,99,12,20,0.778045
0,99,12,21,0.993579
0,99,12,22,1.21016
0,99,12,23,0.77073
0,99,12,24,1.14512
0,99,12,25,0.72145
0,99,12,26,1.10439
0,99,12,27,0.535106
0,99,12,28,0.724622
0,99,12,29,0.724526
0,99,12,30,0.900577
0,99,12,31,1.21485
0,99,12,32,0.760669
0,99,12,33,1.03689
0,99,12,34,0.665852
0,99,12,35,1.12977
0,99,12,36,0.691189
0,99,12,37,0.825726
0,99,12,38,0.753037
0,99,12,39,0.842242
0,99,12,40,1.16413
0,99,12,41,0.68588
0,99,12,42,0.9463
0,99,12,43,0.475989
0,99,12,44,1.02831
0,99,12,45,0.764902
0,99,12,46,0.949655
0,99,12,47,0.864277
0,99,12,48,0.891421
0,99,12,49,1.27872
0,99,12,50,0.768416
0,99,12,51,0.965952
0,99,12,52,0.393699
0,99,12,53,0.896758
0,99,12,54,0.720888
0,99,12,55,0.966843
0,99,12,56,0.932278
0,99,12,57,0.832057
0,99,12,58,1.32418
0,99,12,59,0.810051
0,99,12,60,1.05355
0,99,12,61,0.352459
0,99,12,62,0.795474
0,99,12,63,0.686742
0,99,12,64,0.908884
0,99,12,65,0.941673
0,99,12,66,0.670565
0,99,12,67,1.23869
0,99,12,68,0.826539
0,99,12,69,1.1917
0,99,12,70,0.512239
0,99,12,71,0.830745
0,99,12,72,0.792039
0,99,12,73,0.931547
0,99,12,74,1.02366
0,99,12,75,0.63477
0,99,12,76,1.06613
0,99,12,77,0.70541
0,99,12,78,1.14445
0,99,12,79,0.578918
0,99,12,80,0.826188
0,99,12,81,0.856963
0,99,12,82,1.00114
0,99,12,83,1.17497
0,99,12,84,0.669756
0,99,12,85,0.950479
0,99,12,86,0.524504
0,99,12,87,0.996023
0,99,12,88,0.558003
0,99,12,89,0.791719
0,99,12,90,0.838903
0,99,12,91,1.02619
0,99,12,92,1.32357
0,99,12,93,0.811258
0,99,12,94,1.01222
0,99,12,95,0.543672
0,99,12,96,0.969211
0,99,12,97,0.61447
0,99,12,98,0.791471
0,99,12,99,0.753323
0,99,12,100,0.907434
0,99,12,101,1.32669
0,99,12,102,0.865422
0,99,12,103,1.07018
0,99,12,104,0.492804
0,99,12,105,0.987174
0,99,12,106,0.678339
0,99,12,107,0.816985
0,99,12,108,0.775052
0,99,12,109,0.724071
0,99,12,110,1.20746
0,99,12,111,0.78932
0,99,12,112,1.07535
0,99,13,0,1.03948
0,99,13,1,0.767018
0,99,13,2,0.908368
0,99,13,3,0.992165
0,99,13,4,0.861527
0,99,13,5,1.10354
0,99,13,6,0.710812
0,99,13,7,1.02157
0,99,13,8,0.594466
0,99,13,9,0.907299
0,99,13,10,0.716603
0,99,13,11,0.934364
0,99,13,12,1.08769
0,99,13,13,0.991755
0,99,13,14,1.25291
0,99,13,15,0.847689
0,99,13,16,1.09809
0,99,13,17,0.614604
0,99,13,18,0.913331
0,99,13,19,0.695099
0,99,13,20,0.920437
0,99,13,21,1.08004
0,99,13,22,0.996726
0,99,13,23,1.30241
0,99,13,24,0.830565
0,99,13,25,1.13443
0,99,13,26,0.585163
0,99,13,27,0.871614
0,99,13,28,0.678015
0,99,13,29,0.791538
0,99,13,30,0.987336
0,99,13,31,0.827356
0,99,13,32,1.22352
0,99,13,33,0.740732
0,99,13,34,1.13882
0,99,13,35,0.679982
0,99,13,36,0.988967
0,99,13,37,0.915882
0,99,13,38,0.903461
0,99,13,39,1.13918
0,99,13,40,0.80491
0,99,13,41,1.19524
0,99,13,42,0.687551
0,99,13,43,1.05863
0,99,13,44,0.68675
0,99,13,45,0.96371
0,99,13,46,1.00542
0,99,13,47,0.922677
0,99,13,48,1.19018
0,99,13,49,0.802131
0,99,13,50,1.12132
0,99,13,51,0.593148
0,99,13,52,0.88496
0,99,13,53,0.579249
0,99,13,54,0.79988
0,99,13,55,0.971741
0,99,13,56,0.922973
0,99,13,57,1.26495
0,99,13,58,0.926966
0,99,13,59,1.2157
0,99,13,60,0.722274
0,99,13,61,0.945922
0,99,13,62,0.673295
0,99,13,63,0.835531
0,99,13,64,0.97843
0,99,13,65,0.916663
0,99,13,66,1.20495
0,99,13,67,0.906375
0,99,13,68,1.20626
0,99,13,69,0.737345
0,99,13,70,0.995609
0,99,13,71,0.702753
0,99,13,72,0.839977
0,99,13,73,0.917185
0,99,13,74,0.794219
0,99,13,75,1.09913
0,99,13,76,0.711754
0,99,13,77,1.07106
0,99,13,78,0.648649
0,99,13,79,0.993332
0,99,13,80,0.818449
0,99,13,81,0.984181
0,99,13,82,1.12352
0,99,13,83,0.926979
0,99,13,84,1.23414
0,99,13,85,0.706311
0,99,13,86,1.04703
0,99,13,87,0.572493
0,99,13,88,0.93373
0,99,13,89,0.860861
0,99,13,90,0.974344
0,99,13,91,1.20678
0,99,13,92,0.921418
0,99,13,93,1.26134
0,99,13,94,0.678418
0,99,13,95,0.994121
0,99,13,96,0.500166
0,99,13,97,0.79068
0,99,13,98,0.788709
0,99,13,99,0.813655
0,99,13,100,1.15386
0,99,13,101,0.869918
0,99,13,102,1.29363
0,99,13,103,0.783649
0,99,13,104,1.08102
0,99,13,105,0.707745
0,99,13,106,0.873327
0,99,13,107,0.919711
0,99,13,108,0.847468
0,99,13,109,1.14856
0,99,13,110,0.83426
0,99,13,111,1.22339
0,99,13,112,0.764781
0,99,14,0,1.02572
0,99,14,1,0.86891
0,99,14,2,0.838064
0,99,14,3,0.63635
0,99,14,4,1.1574
0,99,14,5,0.890552
0,99,14,6,0.972704
0,99,14,7,0.518866
0,99,14,8,0.765128
0,99,14,9,0.809251
0,99,14,10,0.870501
0,99,14,11,0.936354
0,99,14,12,0.708658
0,99,14,13,1.2539
0,99,14,14,1.10364
0,99,14,15,1.27457
0,99,14,16,0.696584
0,99,14,17,0.816724
0,99,14,18,0.84731
0,99,14,19,0.970229
0,99,14,20,1.08299
0,99,14,21,0.725472
0,99,14,22,1.22796
0,99,14,23,1.02216
0,99,14,24,1.3099
0,99,14,25,0.710331
0,99,14,26,0.656825
0,99,14,27,0.654737
0,99,14,28,0.783602
0,99,14,29,1.02703
0,99,14,30,0.557614
0,99,14,31,1.01391
0,99,14,32,0.823656
0,99,14,33,1.24279
0,99,14,34,0.847339
0,99,14,35,0.762407
0,99,14,36,0.839002
0,99,14,37,0.907901
0,99,14,38,1.34694
0,99,14,39,0.804849
0,99,14,40,1.08053
0,99,14,41,0.791099
0,99,14,42,1.19938
0,99,14,43,0.94655
0,99,14,44,0.785338
0,99,14,45,0.840243
0,99,14,46,0.817096
0,99,14,47,1.34657
0,99,14,48,0.848801
0,99,14,49,1.00246
0,99,14,50,0.603378
0,99,14,51,0.896623
0,99,14,52,0.789383
0,99,14,53,0.644959
0,99,14,54,0.692417
0,99,14,55,0.668775
0,99,14,56,1.27621
0,99,14,57,1.04797
0,99,14,58,1.19337
0,99,14,59,0.756169
0,99,14,60,0.995764
0,99,14,61,0.973234
0,99,14,62,0.879418
0,99,14,63,0.864877
0,99,14,64,0.685285
0,99,14,65,1.25028
0,99,14,66,1.09044
0,99,14,67,1.2524
0,99,14,68,0.745382
0,99,14,69,0.879917
0,99,14,70,0.869158
0,99,14,71,0.885993
0,99,14,72,0.879684
0,99,14,73,0.515204
0,99,14,74,1.00211
0,99,14,75,0.83746
0,99,14,76,1.12501
0,99,14,77,0.619754
0,99,14,78,0.747209
0,99,14,79,0.833019
0,99,14,80,1.00351
0,99,14,81,1.19198
0,99,14,82,0.756438
0,99,14,83,1.18088
0,99,14,84,0.943343
0,99,14,85,1.28057
0,99,14,86,0.756008
0,99,14,87,0.729213
0,99,14,88,0.813658
0,99,14,89,0.945289
0,99,14,90,1.32456
0,99,14,91,0.792628
0,99,14,92,1.10547
0,99,14,93,0.804478
0,99,14,94,1.16524
0,99,14,95,0.724537
0,99,14,96,0.551569
0,99,14,97,0.605812
0,99,14,98,0.675532
0,99,14,99,1.20913
0,99,14,100,0.78055
0,99,14,101,1.07545
0,99,14,102,0.797253
0,99,14,103,1.17613
0,99,14,104,1.02492
0,99,14,105,0.820783
0,99,14,106,0.804126
0,99,14,107,0.738883
0,99,14,108,1.31934
0,99,14,109,0.929966
0,99,14,110,1.12208
0,99,14,111,0.76474
0,99,14,112,1.06321
0,99,15,0,0.894404
0,99,15,1,0.943663
0,99,15,2,0.576976
0,99,15,3,1.02354
0,99,15,4,0.654393
0,99,15,5,1.05192
0,99,15,6,0.616857
0,99,15,7,0.74733
0,99,15,8,0.645135
0,99,15,9,0.683203
0,99,15,10,0.898321
0,99,15,11,0.637515
0,99,15,12,1.14564
0,99,15,13,0.848007
0,99,15,14,1.27404
0,99,15,15,0.974772
0,99,15,16,0.975763
0,99,15,17,0.85857
0,99,15,18,0.80954
0,99,15,19,1.06374
0,99,15,20,0.772421
0,99,15,21,1.19259
0,99,15,22,0.86564
0,99,15,23,1.2247
0,99,15,24,0.90314
0,99,15,25,0.841065
0,99,15,26,0.652356
0,99,15,27,0.557173
0,99,15,28,0.844651
0,99,15,29,0.548481
0,99,15,30,0.951845
0,99,15,31,0.645308
0,99,15,32,1.05917
0,99,15,33,0.819696
0,99,15,34,0.903875
0,99,15,35,0.835115
0,99,15,36,0.741426
0,99,15,37,1.18191
0,99,15,38,0.847077
0,99,15,39,1.24523
0,99,15,40,0.81098
0,99,15,41,1.14707
0,99,15,42,0.938734
0,99,15,43,0.962277
0,99,15,44,0.917772
0,99,15,45,0.698057
0,99,15,46,1.13786
0,99,15,47,0.750167
0,99,15,48,1.12967
0,99,15,49,0.652812
0,99,15,50,0.861441
0,99,15,51,0.641142
0,99,15,52,0.681555
0,99,15,53,0.689934
0,99,15,54,0.472528
0,99,15,55,1.03178
0,99,15,56,0.750648
0,99,15,57,1.25704
0,99,15,58,0.893629
0,99,15,59,1.03651
0,99,15,60,0.928591
0,99,15,61,0.873483
0,99,15,62,1.00654
0,99,15,63,0.687048
0,99,15,64,1.18411
0,99,15,65,0.868627
0,99,15,66,1.27137
0,99,15,67,0.959994
0,99,15,68,0.97138
0,99,15,69,0.831792
0,99,15,70,0.746613
0,99,15,71,0.882354
0,99,15,72,0.524282
0,99,15,73,0.903808
0,99,15,74,0.575254
0,99,15,75,1.00615
0,99,15,76,0.703956
0,99,15,77,0.789545
0,99,15,78,0.743041
0,99,15,79,0.728016
0,99,15,80,1.06521
0,99,15,81,0.788419
0,99,15,82,1.20381
0,99,15,83,0.871352
0,99,15,84,1.23858
0,99,15,85,0.948028
0,99,15,86,0.938312
0,99,15,87,0.82611
0,99,15,88,0.760734
0,99,15,89,1.14487
0,99,15,90,0.831828
0,99,15,91,1.19633
0,99,15,92,0.749335
0,99,15,93,1.05159
0,99,15,94,0.739099
0,99,15,95,0.741864
0,99,15,96,0.589175
0,99,15,97,0.466066
0,99,15,98,0.907905
0,99,15,99,0.634736
0,99,15,100,1.10043
0,99,15,101,0.739291
0,99,15,102,1.07711
0,99,15,103,0.932664
0,99,15,104,0.956106
0,99,15,105,0.953259
0,99,15,106,0.695666
0,99,15,107,1.16855
0,99,15,108,0.83022
0,99,15,109,1.26544
0,99,15,110,0.876791
0,99,15,111,1.09494
0,99,15,112,0.945501
0,99,16,0,0.714402
0,99,16,1,0.511583
0,99,16,2,0.946392
0,99,16,3,0.470014
0,99,16,4,0.796273
0,99,16,5,0.351439
0,99,16,6,0.730052
0,99,16,7,0.60512
0,99,16,8,0.5215
0,99,16,9,0.50813
0,99,16,10,0.367698
0,99,16,11,0.982821
0,99,16,12,0.649599
0,99,16,13,1.09761
0,99,16,14,0.694331
0,99,16,15,0.975416
0,99,16,16,0.979488
0,99,16,17,0.782466
0,99,16,18,0.881458
0,99,16,19,0.461304
0,99,16,20,1.11909
0,99,16,21,0.733454
0,99,16,22,1.18013
0,99,16,23,0.687611
0,99,16,24,0.753348
0,99,16,25,0.733927
0,99,16,26,0.516838
0,99,16,27,0.601397
0,99,16,28,0.194779
0,99,16,29,0.707171
0,99,16,30,0.446136
0,99,16,31,0.937322
0,99,16,32,0.590226
0,99,16,33,0.640906
0,99,16,34,0.774328
0,99,16,35,0.655935
0,99,16,36,1.02039
0,99,16,37,0.535374
0,99,16,38,1.03617
0,99,16,39,0.763491
0,99,16,40,1.17152
0,99,16,41,0.905094
0,99,16,42,0.763777
0,99,16,43,0.839482
0,99,16,44,0.660956
0,99,16,45,1.03613
0,99,16,46,0.495538
0,99,16,47,0.851415
0,99,16,48,0.515571
0,99,16,49,0.892824
0,99,16,50,0.61623
0,99,16,51,0.473157
0,99,16,52,0.390059
0,99,16,53,0.352118
0,99,16,54,0.808908
0,99,16,55,0.481993
0,99,16,56,0.897638
0,99,16,57,0.61103
0,99,16,58,1.05564
0,99,16,59,0.965318
0,99,16,60,0.782794
0,99,16,61,0.79161
0,99,16,62,0.562385
0,99,16,63,1.12389
0,99,16,64,0.704297
0,99,16,65,1.10392
0,99,16,66,0.682005
0,99,16,67,0.996024
0,99,16,68,0.914435
0,99,16,69,0.688542
0,99,16,70,0.633978
0,99,16,71,0.293777
0,99,16,72,0.806231
0,99,16,73,0.415396
0,99,16,74,0.821978
0,99,16,75,0.369644
0,99,16,76,0.656513
0,99,16,77,0.69425
0,99,16,78,0.61505
0,99,16,79,0.775989
0,99,16,80,0.417585
0,99,16,81,1.07284
0,99,16,82,0.763467
0,99,16,83,1.21463
0,99,16,84,0.815398
0,99,16,85,0.809048
0,99,16,86,0.913536
0,99,16,87,0.718989
0,99,16,88,1.00242
0,99,16,89,0.492298
0,99,16,90,1.01026
0,99,16,91,0.670753
0,99,16,92,1.04262
0,99,16,93,0.639855
0,99,16,94,0.547991
0,99,16,95,0.520019
0,99,16,96,0.390841
0,99,16,97,0.690745
0,99,16,98,0.277905
0,99,16,99,0.713749
0,99,16,100,0.54134
0,99,16,101,1.00781
0,99,16,102,0.846935
0,99,16,103,0.718655
0,99,16,104,0.783158
0,99,16,105,0.652513
0,99,16,106,1.09923
0,99,16,107,0.61789
0,99,16,108,1.0282
0,99,16,109,0.711275
0,99,16,110,1.12764
0,99,16,111,0.986711
0,99,16,112,0.765318
0,99,17,0,0.391692
0,99,17,1,0.752993
0,99,17,2,0.347517
0,99,17,3,0.820715
0,99,17,4,0.286647
0,99,17,5,0.556445
0,99,17,6,0.47608
0,99,17,7,0.511645
0,99,17,8,0.544156
0,99,17,9,0.209407
0,99,17,10,0.604527
0,99,17,11,0.412062
0,99,17,12,1.00605
0,99,17,13,0.61479
0,99,17,14,0.816412
0,99,17,15,0.85829
0,99,17,16,0.782984
0,99,17,17,0.960401
0,99,17,18,0.462602
0,99,17,19,0.801218
0,99,17,20,0.52819
0,99,17,21,1.08225
0,99,17,22,0.716043
0,99,17,23,0.765162
0,99,17,24,0.622421
0,99,17,25,0.523471
0,99,17,26,0.638876
0,99,17,27,0.206637
0,99,17,28,0.458296
0,99,17,29,0.163985
0,99,17,30,0.743767
0,99,17,31,0.539254
0,99,17,32,0.658892
0,99,17,33,0.520217
0,99,17,34,0.533957
0,99,17,35,0.868154
0,99,17,36,0.494018
0,99,17,37,0.912836
0,99,17,38,0.480593
0,99,17,39,1.05283
0,99,17,40,0.859168
0,99,17,41,0.894843
0,99,17,42,0.77825
0,99,17,43,0.551074
0,99,17,44,0.929548
0,99,17,45,0.473179
0,99,17,46,0.860212
0,99,17,47,0.295074
0,99,17,48,0.748012
0,99,17,49,0.569734
0,99,17,50,0.582553
0,99,17,51,0.418085
0,99,17,52,0.180191
0,99,17,53,0.535972
0,99,17,54,0.268936
0,99,17,55,0.822206
0,99,17,56,0.374358
0,99,17,57,0.809639
0,99,17,58,0.840725
0,99,17,59,0.823327
0,99,17,60,0.892553
0,99,17,61,0.436414
0,99,17,62,0.872103
0,99,17,63,0.537285
0,99,17,64,1.11799
0,99,17,65,0.629429
0,99,17,66,0.824639
0,99,17,67,0.838321
0,99,17,68,0.725453
0,99,17,69,0.792176
0,99,17,70,0.274284
0,99,17,71,0.529747
0,99,17,72,0.243553
0,99,17,73,0.729267
0,99,17,74,0.351444
0,99,17,75,0.520911
0,99,17,76,0.448144
0,99,17,77,0.52369
0,99,17,78,0.746706
0,99,17,79,0.355462
0,99,17,80,0.716703
0,99,17,81,0.477129
0,99,17,82,1.07527
0,99,17,83,0.814608
0,99,17,84,0.87909
0,99,17,85,0.771735
0,99,17,86,0.671134
0,99,17,87,0.948464
0,99,17,88,0.499705
0,99,17,89,0.841464
0,99,17,90,0.430656
0,99,17,91,0.966596
0,99,17,92,0.656027
0,99,17,93,0.671473
0,99,17,94,0.424584
0,99,17,95,0.32023
0,99,17,96,0.544718
0,99,17,97,0.221607
0,99,17,98,0.590048
0,99,17,99,0.197091
0,99,17,100,0.786689
0,99,17,101,0.692739
0,99,17,102,0.792363
0,99,17,103,0.721077
0,99,17,104,0.49063
0,99,17,105,0.931115
0,99,17,106,0.540442
0,99,17,107,1.03405
0,99,17,108,0.506204
0,99,17,109,0.94469
0,99,17,110,0.908811
0,99,17,111,0.88323
0,99,17,112,0.831263
0,99,18,0,0.866953
0,99,18,1,0.309508
0,99,18,2,0.68718
0,99,18,3,0.23483
0,99,18,4,0.69878
0,99,18,5,0.490524
0,99,18,6,0.468085
0,99,18,7,0.508589
0,99,18,8,0.251203
0,99,18,9,0.649875
0,99,18,10,0.275846
0,99,18,11,0.773963
0,99,18,12,0.394143
0,99,18,13,0.912216
0,99,18,14,0.844085
0,99,18,15,0.808515
0,99,18,16,0.880632
0,99,18,17,0.46147
0,99,18,18,0.944349
0,99,18,19,0.449988
0,99,18,20,0.975455
0,99,18,21,0.476509
0,99,18,22,0.887549
0,99,18,23,0.796699
0,99,18,24,0.630419
0,99,18,25,0.689978
0,99,18,26,0.131831
0,99,18,27,0.573589
0,99,18,28,0.15945
0,99,18,29,0.662229
0,99,18,30,0.258499
0,99,18,31,0.602921
0,99,18,32,0.674138
0,99,18,33,0.557594
0,99,18,34,0.812771
0,99,18,35,0.284532
0,99,18,36,0.860593
0,99,18,37,0.472469
0,99,18,38,1.03153
0,99,18,39,0.672199
0,99,18,40,0.818257
0,99,18,41,0.905997
0,99,18,42,0.678946
0,99,18,43,0.959077
0,99,18,44,0.3396
0,99,18,45,0.800218
0,99,18,46,0.355331
0,99,18,47,0.825619
0,99,18,48,0.501427
0,99,18,49,0.529699
0,99,18,50,0.552441
0,99,18,51,0.308458
0,99,18,52,0.571563
0,99,18,53,0.12898
0,99,18,54,0.586907
0,99,18,55,0.288584
0,99,18,56,0.836107
0,99,18,57,0.707467
0,99,18,58,0.749772
0,99,18,59,0.84144
0,99,18,60,0.552462
0,99,18,61,0.953436
0,99,18,62,0.453435
0,99,18,63,0.904714
0,99,18,64,0.473672
0,99,18,65,0.980049
0,99,18,66,0.831351
0,99,18,67,0.763953
0,99,18,68,0.773074
0,99,18,69,0.34721
0,99,18,70,0.725329
0,99,18,71,0.223519
0,99,18,72,0.640421
0,99,18,73,0.16811
0,99,18,74,0.600357
0,99,18,75,0.529373
0,99,18,76,0.522163
0,99,18,77,0.632421
0,99,18,78,0.250296
0,99,18,79,0.78589
0,99,18,80,0.383893
0,99,18,81,0.96383
0,99,18,82,0.530026
0,99,18,83,0.906917
0,99,18,84,0.921923
0,99,18,85,0.747706
0,99,18,86,0.925769
0,99,18,87,0.355621
0,99,18,88,0.903609
0,99,18,89,0.446331
0,99,18,90,0.962549
0,99,18,91,0.492168
0,99,18,92,0.666439
0,99,18,93,0.669349
0,99,18,94,0.45039
0,99,18,95,0.604843
0,99,18,96,0.0470185
0,99,18,97,0.530134
0,99,18,98,0.191279
0,99,18,99,0.720657
0,99,18,100,0.485979
0,99,18,101,0.639069
0,99,18,102,0.796976
0,99,18,103,0.588829
0,99,18,104,0.936084
0,99,18,105,0.390999
0,99,18,106,0.864821
0,99,18,107,0.480353
0,99,18,108,1.00876
0,99,18,109,0.76439
0,99,18,110,0.800015
0,99,18,111,0.876604
0,99,18,112,0.559493
0,99,19,0,0.568739
